id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37157894,Luxury family gem in Old Quebec - ResidencesBNB,40736086,Jonathan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81564,-71.20946,Entire home/apt,355,2,110,2022-11-20,2.74,6,228,44,300177
37209739,Logement 32 jours et +; idéal pour 2 couples amis.,280086863,Lucie,,Saint-Louis,46.76209,-71.31026,Entire home/apt,80,32,45,2022-08-06,1.10,1,362,3,
37210945,La Cabane à Charlie (CITQ #305224),280087927,Mathieu,,Quartier 4-3,46.88932,-71.25072,Entire home/apt,325,6,3,2022-08-13,0.08,1,0,1,305224
37328922,GUARANTEED comfort at Jean's flat for 1-3 people,281059923,Jean,,Saint-Jean-Baptiste,46.81129,-71.21812,Entire home/apt,54,1,71,2022-11-01,1.75,1,228,45,
37401742,Québec vaste logement - Sillery (Uni. Laval-CHUL),76409469,Laura,,Sillery,46.78075,-71.2631,Entire home/apt,100,2,53,2022-08-27,1.45,1,112,14,301094
37443285,*NEW*  Best of Quebec City/Le meilleur de Québec,132323459,Maryse,,Montcalm,46.8002,-71.23635,Entire home/apt,75,1,247,2022-12-05,6.19,2,0,67,308017
37487481,2 apparts in Quebec city,282810603,Jacob,,Saint-Sauveur,46.81084,-71.24032,Entire home/apt,485,90,10,2020-03-09,0.26,1,90,0,
37533171,Cozy 2,86545933,Jean-Pierre,,Vieux-Moulin,46.84801,-71.20935,Entire home/apt,93,1,122,2022-11-27,7.23,3,331,85,
37533621,A appartement,155746111,Sam,,Maizerets,46.8423,-71.22812,Entire home/apt,45,3,11,2020-03-06,0.27,1,5,0,
37535868,Appartement en plein coeur du Vieux-Québec.,87143627,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81306,-71.20339,Entire home/apt,189,1,53,2022-11-13,1.38,1,26,23,
37707198,Manoir des Remparts- Renovated 3 Bedroom Oasis,284998802,Manoir,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81587,-71.20445,Entire home/apt,294,1,105,2022-11-23,2.61,4,320,43,
37719411,La maison de Ben,45513795,Ben,,Quartier 5-4,46.871,-71.19055,Entire home/apt,190,2,32,2022-09-25,0.81,2,34,5,301850
37770287,Ancestral - Centre-ville - Balcon -Parking gratuit,193766296,Simon,,Saint-Roch,46.81658,-71.22104,Entire home/apt,94,1,221,2022-11-26,5.49,11,88,86,
37812221,L’éco-logis,278009176,Sylvain,,Lairet,46.83813,-71.23947,Entire home/apt,39,32,14,2022-11-01,0.35,3,123,4,
37830452,Private house in downtown quebec city (PARKING) #6,128675645,Coralie Et Mélina,,Saint-Roch,46.81343,-71.22845,Entire home/apt,176,2,154,2022-10-30,3.82,8,188,59,
37848038,Central & Modern Condo Downtown FREE PARKING,3180825,Rim,,Saint-Sauveur,46.81197,-71.2325,Entire home/apt,99,2,16,2022-05-18,0.40,1,0,9,
37852204,Maison accueillante à Québec,286649782,David,,Quartier 5-2,46.8918,-71.20103,Entire home/apt,65,2,3,2022-09-05,0.11,1,0,1,
37857515,"Grand 3,5 près de tous les services, bus parking",28754730,Julie,,Loretteville,46.8498,-71.36312,Entire home/apt,59,33,4,2021-12-01,0.10,10,42,0,
37913084,Vieux-Québec vue2 balcons meublé À/Z T inclus,83151318,Francine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81519,-71.20786,Entire home/apt,34,31,13,2022-11-12,0.60,4,11,7,
37943045,Maison de ville parfaite pour famille,28425270,Juliane,,Neufchâtel-Est/Lebourgneuf,46.847,-71.30555,Entire home/apt,150,2,0,,,1,0,0,
37947238,Appartement à louer pour 3 mois,211869209,Marie-Julie,,Lac-Saint-Charles,46.88463,-71.3789,Entire home/apt,1500,30,0,,,1,0,0,
37964681,Modern Meets Rustic- 2 Bedroom in Old Quebec,44020326,Sandy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81543,-71.20433,Entire home/apt,275,1,149,2022-11-20,3.76,1,321,47,
37974291,Loft like feel in straight downtown Quebec city.,9030542,Rose-Marie,,Saint-Sauveur,46.81001,-71.23011,Entire home/apt,151,3,24,2022-10-09,0.60,1,148,16,
38103663,Chambre calme chez Ben,45513795,Ben,,Quartier 5-4,46.86976,-71.18942,Private room,80,1,3,2022-04-24,0.08,2,0,1,
38119129,554-3Studio privé très bien situé,17525677,Eric,,Saint-Sauveur,46.80743,-71.24069,Entire home/apt,54,2,92,2022-12-04,2.30,5,20,59,
38184952,Old Quebec·WIFI·TV·Convention Center·St-Jean,474249093,Maqsood,,Saint-Jean-Baptiste,46.81248,-71.21792,Entire home/apt,68,1,75,2022-11-20,1.88,1,291,37,
38253009,⚜️ Maison patrimoniale William 1er ⚜️ (#300709),75740727,Audrey,,Quartier 5-4,46.85882,-71.1914,Entire home/apt,314,2,192,2022-11-27,4.87,3,241,64,300709
38261167,SPACIOUS APARTMENT FOR TWO -  CITÉ-LIMOILOU (A04),269004540,77 St-Vallier,,Saint-Roch,46.8118,-71.2246,Entire home/apt,116,1,84,2022-11-27,2.12,23,356,40,299293
38288779,"Loft Limoilou, Centre Vidéotron, Grand Marché",24233029,Remy,,Lairet,46.83255,-71.23923,Entire home/apt,35,30,45,2021-07-28,1.14,1,0,0,
38298156,Jumelé familiale locatif,130131213,Jean-Philippe,,Duberger-Les Saules,46.81969,-71.30486,Private room,85,1,0,,,1,0,0,
38317062,Paris - La petite Europe,1312217,Etienne,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81353,-71.20842,Entire home/apt,263,2,222,2022-11-18,5.73,2,344,77,306475
38330621,Chambre privée/toutes les unités au premier étage,291677076,Moslem,,Cité Universitaire,46.78545,-71.26555,Private room,79,1,2,2019-10-14,0.05,1,0,0,
38424255,Chambre #2 pour une seule personne,45514378,Pierre,,Sillery,46.78452,-71.24631,Private room,35,1,164,2022-12-08,4.16,3,2,95,
38515759,The Cozy Cactus,32976430,Pascal,,Lairet,46.83916,-71.23725,Entire home/apt,171,2,63,2022-10-10,1.63,2,182,12,
38539078,L'appartement haut de gamme,293945664,France,,Maizerets,46.84402,-71.23381,Entire home/apt,150,2,70,2022-11-13,1.78,1,216,29,
38548731,#217 Chambre privée au coeur de la ville de Québec,294097963,Simon,,Sillery,46.79044,-71.25082,Private room,79,1,2,2020-02-15,0.06,3,127,0,
38552378,Le chez vous à Qc City,130952807,Mia,,Lairet,46.83034,-71.23994,Entire home/apt,60,1,34,2020-03-15,0.87,1,0,0,
38569263,Superb townhouse on 3 floors downtown !,294285617,David,,Saint-Jean-Baptiste,46.8107,-71.21723,Entire home/apt,192,1,220,2022-12-04,5.69,1,230,82,
38623403,Maison au coeur de la nature près de la ville,70723887,Cynthia,,Lac-Saint-Charles,46.92442,-71.3951,Entire home/apt,175,2,1,2020-02-16,0.03,1,0,0,
38639080,Chambre privée au cœur de la ville de Québec #216,294097963,Simon,,Sillery,46.78952,-71.25133,Private room,90,1,8,2022-05-13,0.49,3,312,5,
38639540,#210 Chambre privée au cœur de la ville de Québec,294097963,Simon,,Sillery,46.79044,-71.25082,Private room,115,1,1,2021-08-15,0.06,3,312,0,
38639962,Langelier & St-Joseph,295038739,Isabelle &Jean-Luc,,Saint-Sauveur,46.81268,-71.23255,Entire home/apt,120,2,32,2021-09-07,0.81,1,0,0,
38705085,Unique! Private courtyard and large room,196939621,Jérémie,,Saint-Jean-Baptiste,46.80804,-71.2257,Entire home/apt,73,2,88,2022-11-02,2.25,2,40,27,
38748462,Appartment backyard paradise,32976430,Pascal,,Lairet,46.84036,-71.23866,Entire home/apt,186,2,67,2022-10-23,1.73,2,170,13,
38760995,Vieux Québec 4 places. :),296421042,David,,Saint-Jean-Baptiste,46.8121,-71.22103,Entire home/apt,62,1,252,2022-12-04,6.45,1,4,72,
38786605,"3) A proximité de tout,  l 1",112769272,Michel,,Vanier,46.81391,-71.26411,Private room,49,2,42,2022-11-11,1.79,4,269,29,294777
38791885,Vaste condo design d'exception,22349741,Julie,,Sillery,46.79526,-71.24038,Entire home/apt,300,2,1,2020-08-02,0.03,1,0,0,
38866013,Grand logement confortable à 5 min du Vieux Quebec,297609722,Jérôme,,Maizerets,46.83916,-71.22758,Entire home/apt,200,4,15,2020-03-08,0.39,1,0,0,
38866142,At Napoleon's / 2 bdrs / Parking space / 6 people,297614420,Adele,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81563,-71.20262,Entire home/apt,257,1,281,2022-12-02,7.24,1,310,118,
38880050,"Recent condo, close to airport, long-term rental",110490907,Patrice,,L'Aéroport,46.78037,-71.37156,Entire home/apt,75,60,0,,,1,178,0,
38903029,Old Quebec Grand Luxury Condo | Latest Amenities,29949666,Joseph,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81048,-71.21088,Entire home/apt,195,20,11,2022-08-31,0.29,1,276,4,
38930907,QUEBEC CITY DOWNTOWN CONDO (PARKING INCLUDED),248671197,Sammy Gestion,,Saint-Sauveur,46.81162,-71.23549,Entire home/apt,77,1,156,2022-11-30,4.10,2,26,87,308614
38976824,✦ Cozy Monthly Stay Fast ✧ Wi-Fi ✧ Art District ✦,297360167,Jennifer,,Montcalm,46.80312,-71.22572,Entire home/apt,109,32,23,2022-04-30,0.59,1,365,1,
39050567,Monsieur Jean - Suite Classique vue ville,294047764,Monsieur,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8143,-71.20908,Hotel room,232,2,3,2022-07-05,0.08,3,49,2,
39114122,Aux portes du Vieux Québec proche de tout,299899833,Ian,,Saint-Jean-Baptiste,46.80916,-71.21853,Private room,45,1,20,2020-02-17,0.53,1,0,0,
39170559,Logement Quebec,283133585,Catherine,,Neufchâtel-Est/Lebourgneuf,46.85158,-71.3147,Entire home/apt,32,1,3,2019-11-07,0.08,1,0,0,
39184753,appartement  lumineux et bien situé,300670750,Anne-Pierre,,Sillery,46.77613,-71.24872,Entire home/apt,60,32,7,2022-08-28,0.18,1,230,5,
39202382,Lion's Den // Spacious 1500 sqft (2 WC) - Downtown,300819574,Dominic,,Saint-Roch,46.81528,-71.22168,Entire home/apt,218,2,156,2022-11-27,4.05,6,274,67,300355
39228394,Logement paisible 2 chambres au centre-ville,216549884,Catherine,,Vanier,46.81499,-71.24353,Entire home/apt,60,2,6,2020-03-02,0.16,1,0,0,
39229439,Premium*condo*10people*videotroncenter*Old Quebec,301107067,Maxim,,Vanier,46.81767,-71.25732,Entire home/apt,129,1,6,2020-01-20,0.16,1,0,0,
39310780,100% private home . reservation 32 jours et plus.,301816102,Olivier,,Saint-Jean-Baptiste,46.81192,-71.22088,Entire home/apt,688,32,3,2020-02-24,0.09,1,89,0,
39370582,Appartement Centre-ville 102 Licence 295651,130289479,Nora,,Saint-Roch,46.81389,-71.22713,Entire home/apt,225,2,5,2022-08-18,0.25,2,349,1,
39465891,Charmant appartement du Vieux-Limoilou,159395142,Gabrielle,,Vieux-Limoilou,46.82052,-71.22437,Private room,49,1,13,2020-01-23,0.34,1,0,0,
39488150,Cabane Champlain &Near the river  &Near Old Quebec,108490602,Wendy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80032,-71.21707,Entire home/apt,187,2,41,2022-11-26,1.09,1,144,33,
39502636,Beautiful Condo in the best Location in Quebec.,296372882,Safaa,,Plateau,46.76852,-71.30314,Entire home/apt,130,2,4,2020-03-18,0.11,1,0,0,
39503835,"Loft de rêve ! Beau, original, desing et audacieux",206157337,André,,Saint-Roch,46.81042,-71.22816,Entire home/apt,61,31,2,2022-04-18,0.11,35,358,1,
39508525,Second Story little beige house,303526174,Jack,,Chutes-Montmorency,46.87706,-71.15779,Shared room,23,1,0,,,1,0,0,
39509916,"Chamber in a 4 1/2, great for tourists or worker",47740051,Anthony,,Saint-Roch,46.81799,-71.22717,Private room,60,1,1,2019-11-03,0.03,1,0,0,
39586113,Appartement à louer,125739306,Nassim,,Saint-Louis,46.75813,-71.28954,Entire home/apt,125,1,0,,,1,0,0,
39600270,downtown spacious room Old Quebec,3736871,Aurélien,,Saint-Jean-Baptiste,46.80867,-71.22302,Private room,75,2,94,2022-10-14,2.49,1,35,24,
39622177,Old Quebec Charm,264706875,Janice,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81208,-71.21088,Entire home/apt,35,32,49,2022-09-20,1.33,1,59,5,
39654234,Logement 2 chambres meublé + parking (31 jours),146644921,Angéline,,Pointe-de-Sainte-Foy,46.76446,-71.32764,Entire home/apt,40,31,0,,,1,0,0,
39676498,GRAND CONDO QUÉBEC,96692488,Simon,,Neufchâtel-Est/Lebourgneuf,46.84751,-71.33214,Entire home/apt,185,30,2,2020-01-02,0.06,6,316,0,
39686013,"Québec dans toute sa splendeur, été comme hiver!",156758317,Eric Et Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80181,-71.22171,Entire home/apt,47,90,2,2022-11-29,0.06,6,339,1,
39688725,Londres - La Petite Europe,305036908,Amélie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81504,-71.20883,Entire home/apt,229,2,144,2022-11-24,3.98,1,24,64,294376
39745690,"Grand 2 1/2 neuf, vue sur les montagnes",207974954,Olivier,,Saint-Jean-Baptiste,46.81071,-71.21947,Entire home/apt,100,2,25,2022-07-31,0.88,1,0,19,304829
39774644,"Old Quebec, Free Parking, Great Apartment",305746120,Sebastien,,Saint-Jean-Baptiste,46.80677,-71.22782,Entire home/apt,113,2,71,2022-11-20,1.93,1,82,17,307619
39855830,*LUXURY HOUSE - CLOSE TO OLD-QUEBEC - 6 BEDROOMS*,306477652,Claude,,Chutes-Montmorency,46.89769,-71.17574,Entire home/apt,708,3,48,2022-10-10,1.33,1,265,12,
39861947,Charmant studio au coeur du Vieux-Québec!,306924582,Arianne,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81576,-71.20589,Entire home/apt,82,1,107,2021-10-31,2.87,1,0,0,
39867102,"Two story penthouse in old QC, antique and stylish",306998253,Danny,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81026,-71.2077,Entire home/apt,150,1,5,2020-02-17,0.13,1,0,0,
39900711,The Amphi's condo | 5 pers | parking,306865574,Antonio,,Lairet,46.8343,-71.25158,Entire home/apt,65,31,18,2022-10-01,0.50,1,44,2,
40066012,Chambre Classique vue ville - Monsieur Jean,294047764,Monsieur,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81487,-71.20978,Private room,199,2,14,2022-08-18,0.39,3,48,7,
40066442,Studio familiale - Monsieur Jean,294047764,Monsieur,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8143,-71.20908,Private room,259,2,4,2022-06-23,0.11,3,49,1,
40092869,Bright and peaceful home near Old Quebec,18975329,Charles-Olivier,,Vieux-Limoilou,46.82319,-71.23172,Entire home/apt,85,14,2,2020-01-03,0.06,2,0,0,
40093488,Chez vous à Québec,98803178,Dongmei,,Lairet,46.83668,-71.23766,Entire home/apt,60,28,17,2020-03-07,0.46,5,127,0,
40095269,Chez Toi complété rénové  à Québec,98803178,Dongmei,,Lairet,46.8372,-71.23602,Entire home/apt,35,30,22,2022-10-29,0.59,5,149,4,
40138924,Unique! Condo spacieux rénové 2 étages 2 chambres,196939621,Jérémie,,Saint-Jean-Baptiste,46.8091,-71.22688,Entire home/apt,124,2,38,2022-11-27,1.03,2,3,14,301318
40154074,Chambre au cœur du Vieux-Limoilou,194576258,Eric,,Vieux-Limoilou,46.82691,-71.22911,Private room,30,1,0,,,1,0,0,
40155917,Paisible,309984156,Gilles,,Notre-Dame-des-Laurentides,46.90352,-71.30776,Entire home/apt,93,2,9,2020-07-03,0.25,1,0,0,
40232876,Le loft au coeur du vieux Québec,175124387,Linda,,Saint-Jean-Baptiste,46.80972,-71.21918,Entire home/apt,96,2,79,2022-11-25,2.14,2,258,38,305463
40249831,Comfy and quiet appartment,21230590,Amélie And César,,Duberger-Les Saules,46.82631,-71.34294,Entire home/apt,95,1,20,2022-05-20,0.55,1,0,11,307828
40256695,CHEZ WILLIAM,35775015,Dave Et Clara,,Saint-Roch,46.81496,-71.22491,Entire home/apt,189,2,24,2022-10-25,0.66,7,239,9,
40262696,Cozy family-friendly townhouse,29753541,Thomas,,Vanier,46.81702,-71.24424,Entire home/apt,85,2,0,,,1,0,0,
40299232,Charmant condo bien situé pour visiter la ville ❤️,42690811,Chalets,,Saint-Roch,46.81275,-71.228,Entire home/apt,107,2,142,2022-12-02,3.96,5,344,39,310129
40302791,Stylish apartment in the heart of city life !,311359806,David,,Saint-Jean-Baptiste,46.80997,-71.22265,Entire home/apt,43,1,96,2022-07-18,2.74,1,216,2,
40306068,Appartement Downtown Québec / Quartier Tranquille,226680248,Mathieu,,Saint-Sauveur,46.80964,-71.23456,Entire home/apt,239,4,12,2022-08-01,0.67,1,25,3,304878
40322842,Charmant appartement dans Saint-sacrement!,227190171,Philippe,,Cité Universitaire,46.79216,-71.26664,Entire home/apt,42,31,20,2022-09-08,0.55,1,0,5,
40338421,Chambre 1 - Sous sol,191448944,Mireille,,Val-Bélair,46.8594,-71.42738,Private room,45,1,150,2022-11-13,4.12,2,79,54,303256
40398067,Cozy Suite #3 in the Heart of DT Quebec with QB,246684804,Thomas,,Saint-Roch,46.81452,-71.22466,Entire home/apt,83,1,42,2022-11-26,4.98,4,342,42,CITQ#56891
40419857,Cosy one bedroom apt. With parking,312574361,Eduardo,,Saint-Sauveur,46.81251,-71.23524,Entire home/apt,76,1,52,2022-11-23,1.42,1,52,24,
40436532,chambre douillette et confortable,143032662,Sabrina,,Notre-Dame-des-Laurentides,46.9326,-71.31774,Private room,90,1,14,2020-03-08,0.38,1,0,0,
40473858,Studio in the tower+near ULaval+parking+pool+sauna,229745194,Atefeh,,Cité Universitaire,46.7814,-71.28808,Entire home/apt,44,24,6,2021-04-30,0.16,2,96,0,
40474611,One bedroom +near the ULaval+parking+pool,229745194,Atefeh,,Cité Universitaire,46.78189,-71.28758,Entire home/apt,42,27,36,2022-11-25,0.98,2,93,4,
40489072,4 1/2 avec cachet sur 2 étages Vieux-Québec,5049535,Camille,,Saint-Jean-Baptiste,46.81043,-71.2199,Entire home/apt,150,3,0,,,1,0,0,
40507296,Le manoir au Vieux Québec/The manor in Old Quebec,219133318,Camille,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81367,-71.2121,Entire home/apt,180,3,2,2020-01-03,0.06,1,0,0,
40509218,Appartement chaleureux en ville,222838468,Mélissa,,Vieux-Limoilou,46.8246,-71.22736,Entire home/apt,90,5,1,2019-12-19,0.03,1,0,0,
40512000,♥ The Charming Condo ♥ Riverside View - Free 🅿️,312460384,Alys,,Saint-Sauveur,46.80878,-71.25256,Entire home/apt,100,1,234,2022-11-27,6.49,1,345,97,301750
40533134,Cozy Quebec City Apartment,25590120,Jean-Michel,,Saint-Sauveur,46.80895,-71.24826,Entire home/apt,100,2,2,2020-01-01,0.06,1,0,0,
40566860,Magnifique maison à louer tout près de Stoneham,59568243,Kevin,,Notre-Dame-des-Laurentides,46.90348,-71.30878,Entire home/apt,200,1,1,2019-12-29,0.03,1,0,0,
40631649,Cozy studio centre Ville Quebec City,75380148,Daria,,Saint-Jean-Baptiste,46.81041,-71.21883,Entire home/apt,65,1,6,2020-01-02,0.16,1,0,0,
40632520,PAISIBLE MAISON avec toutes les commodités,315014741,Yvon,,Neufchâtel-Est/Lebourgneuf,46.85529,-71.32464,Entire home/apt,80,28,1,2019-12-15,0.03,1,0,0,
40651815,60 jours et plus . ideal pour le travail a Quebec,315280136,Thomas,,Saint-Jean-Baptiste,46.80743,-71.2275,Entire home/apt,693,60,8,2020-03-01,0.22,1,263,0,
40697230,SKI Lac-Beauport près/near Quebec city,252183009,Dan,,Notre-Dame-des-Laurentides,46.92839,-71.31619,Entire home/apt,321,3,8,2021-08-01,0.22,1,33,0,
40728725,523-Charmant loft au centre-ville,17525677,Eric,,Saint-Sauveur,46.80697,-71.23851,Entire home/apt,59,2,69,2022-12-07,1.90,5,30,41,
40734167,Old Quebec Historic heritage home of 2700 sq ft,86899851,Caroline,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81727,-71.212,Entire home/apt,728,2,52,2022-11-27,3.05,1,334,28,CITQ302952
40781810,Le Jules,167759614,North,,Saint-Roch,46.81433,-71.2192,Entire home/apt,169,1,55,2022-12-01,10.31,2,52,55,
40808246,Chaleureuse maison de ville avec terrain intime,208518177,Melodie,,Vanier,46.8132,-71.25641,Private room,75,2,13,2022-09-26,1.88,1,229,13,
40863345,Bienvenue!!!  4 places,318071988,Jasmin,,Saint-Jean-Baptiste,46.812,-71.21961,Entire home/apt,58,1,112,2022-12-04,3.11,1,11,72,
40918243,Loft face plaines d'abrahams vieux Québec 1200pc,318778813,Perle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81025,-71.20556,Entire home/apt,175,4,0,,,1,0,0,
40961207,Beau loft à louer haute ville,319204612,Pierrick,,Saint-Jean-Baptiste,46.80971,-71.22144,Entire home/apt,46,30,0,,,1,0,0,
40991797,"Grand logement confortable 2Chambres, 2 à 4 pers.",80491896,Jean Et Lila,,Montcalm,46.80404,-71.22619,Entire home/apt,75,2,13,2020-09-20,0.36,1,0,0,
41006252,Gorgeous urban accommodation with unique backyard,28296252,Thomas,,Saint-Roch,46.81791,-71.21852,Entire home/apt,111,2,110,2022-11-20,6.73,1,64,71,305807
41014207,Coup de cœur vieux Québec,163072058,F.Yann,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81123,-71.20614,Entire home/apt,175,2,16,2022-10-10,0.45,2,103,12,
41075760,Whole house Québec Maison complète mars avril mai,318552668,Johanne,,Cap-Rouge,46.75714,-71.38147,Private room,75,60,0,,,1,0,0,
41133445,Great Space in Heart of Downtown,6925487,Angus,,Saint-Roch,46.8127,-71.22728,Entire home/apt,71,2,129,2022-12-06,3.61,1,333,72,
41234624,"Comfy House, Strategic Spot!",319684195,Olivier,,Saint-Louis,46.77316,-71.29378,Entire home/apt,199,2,2,2020-09-27,0.07,2,0,0,
41243324,Maison rénovée près des pistes de ski,138237227,Marie Josee,,Notre-Dame-des-Laurentides,46.90785,-71.3113,Entire home/apt,95,1,1,2020-01-19,0.03,2,0,0,
41258026,Studio au centre-ville de Québec,323932084,Valery,,Saint-Sauveur,46.80893,-71.2403,Entire home/apt,90,2,18,2022-10-13,0.51,1,10,1,
41290327,Appartement coquet en Basse-Ville de Québec,323983386,Angélique,,Saint-Roch,46.8101,-71.22862,Entire home/apt,55,4,2,2021-08-21,0.12,1,0,0,
41312856,Chambre privée dans maison rénovée,138237227,Marie Josee,,Notre-Dame-des-Laurentides,46.909,-71.3112,Private room,40,2,0,,,2,0,0,
41346829,Beau jardin dans le vieux-Québec,266073586,Anick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81282,-71.21075,Entire home/apt,69,28,0,,,1,179,0,
41374779,Corporate Stays | La Garde | Great 1BR w/Parking,38459934,Corporate Stays,,Cité Universitaire,46.77736,-71.30486,Entire home/apt,115,30,4,2022-09-11,0.12,5,43,1,
41380506,Historical 3 Bedroom Condo In Old Quebec,4440301,Margherita,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81289,-71.204,Entire home/apt,267,3,125,2022-11-24,3.64,2,97,55,1314412
41382756,Appartement paisible,221749042,Hugues,,Plateau,46.77835,-71.31373,Entire home/apt,49,3,12,2021-09-09,0.41,1,0,0,
